date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,AQI,AQI_Explained
2018-05-09,22.0,13.0,0.0,13.3,5.0,31.0,13.0,21.0,21.0,21.0,11.0,8.0,63.0,0.0,1021.0,22.0,10.0,83.0,9.0,237.0,Very unhealthy
2018-05-10,21.0,14.0,0.0,13.4,5.0,24.0,12.0,18.0,19.0,18.0,18.0,10.0,69.0,0.0,1021.0,21.0,10.0,122.0,15.0,153.0,Unhealthy
2018-05-11,26.0,15.0,0.0,13.4,6.0,17.0,15.0,22.0,22.0,21.0,22.0,25.0,69.0,0.3,1014.0,26.0,10.0,150.0,17.0,163.0,Unhealthy
2018-05-12,30.0,20.0,0.0,10.8,6.0,9.0,20.0,27.0,27.0,25.0,11.0,73.0,74.0,6.7,1009.0,30.0,10.0,215.0,8.0,313.0,Hazardous
2018-05-13,29.0,20.0,0.0,13.4,7.0,2.0,20.0,27.0,27.0,25.0,11.0,35.0,74.0,0.2,1010.0,29.0,9.0,141.0,10.0,333.0,Hazardous
2018-05-14,30.0,19.0,0.0,13.4,7.0,0.0,21.0,28.0,28.0,26.0,17.0,17.0,75.0,0.0,1008.0,30.0,10.0,143.0,13.0,323.0,Hazardous
2018-05-15,33.0,23.0,0.0,13.8,7.0,0.0,23.0,32.0,32.0,29.0,19.0,15.0,71.0,0.5,1005.0,33.0,10.0,164.0,14.0,315.0,Hazardous
2018-05-16,35.0,25.0,0.0,13.8,8.0,5.0,23.0,36.0,36.0,31.0,19.0,5.0,65.0,0.0,1003.0,35.0,10.0,173.0,15.0,297.0,Very unhealthy
2018-05-17,35.0,25.0,0.0,13.9,8.0,12.0,22.0,34.0,34.0,31.0,13.0,24.0,61.0,1.4,1003.0,35.0,10.0,180.0,10.0,270.0,Very unhealthy
2018-05-18,33.0,22.0,0.0,13.3,6.0,19.0,22.0,32.0,32.0,29.0,12.0,44.0,68.0,8.2,1007.0,33.0,9.0,130.0,9.0,305.0,Hazardous
2018-05-19,21.0,20.0,0.0,8.7,5.0,27.0,18.0,21.0,22.0,21.0,16.0,96.0,84.0,1.5,1010.0,21.0,9.0,80.0,13.0,203.0,Very unhealthy
2018-05-20,21.0,19.0,0.0,8.7,4.0,34.0,16.0,20.0,20.0,20.0,20.0,98.0,80.0,0.4,1012.0,21.0,9.0,71.0,16.0,125.0,Unhealthy for sensitive groups
2018-05-21,21.0,19.0,0.0,8.7,5.0,41.0,18.0,20.0,21.0,20.0,18.0,100.0,86.0,0.1,1013.0,21.0,10.0,92.0,13.0,170.0,Unhealthy
2018-05-22,26.0,20.0,0.0,8.7,5.0,48.0,19.0,24.0,24.0,23.0,19.0,93.0,83.0,1.3,1011.0,26.0,10.0,223.0,14.0,283.0,Very unhealthy
2018-05-23,27.0,18.0,0.0,13.3,5.0,56.0,8.0,22.0,22.0,23.0,15.0,32.0,42.0,0.0,1014.0,27.0,10.0,139.0,12.0,270.0,Very unhealthy
2018-05-24,27.0,17.0,0.0,13.9,6.0,63.0,9.0,25.0,25.0,24.0,18.0,22.0,42.0,0.0,1010.0,27.0,10.0,138.0,14.0,280.0,Very unhealthy
2018-05-25,28.0,21.0,0.0,13.3,6.0,70.0,19.0,27.0,27.0,25.0,13.0,56.0,72.0,0.0,1004.0,28.0,10.0,125.0,11.0,193.0,Unhealthy
2018-05-26,26.0,21.0,0.0,8.7,5.0,78.0,20.0,26.0,26.0,24.0,11.0,87.0,80.0,3.2,1007.0,26.0,10.0,95.0,9.0,220.0,Very unhealthy
2018-05-27,27.0,21.0,0.0,8.7,5.0,85.0,20.0,26.0,26.0,24.0,6.0,89.0,77.0,0.4,1010.0,27.0,10.0,121.0,5.0,260.0,Very unhealthy
2018-05-28,30.0,21.0,0.0,13.3,6.0,92.0,20.0,28.0,28.0,26.0,7.0,45.0,72.0,0.0,1010.0,30.0,10.0,147.0,6.0,327.0,Hazardous
2018-05-29,29.0,22.0,0.0,13.3,6.0,99.0,21.0,27.0,27.0,25.0,10.0,45.0,79.0,0.0,1011.0,29.0,10.0,141.0,8.0,337.0,Hazardous
2018-05-30,29.0,22.0,0.0,12.2,6.0,100.0,21.0,28.0,28.0,26.0,8.0,65.0,76.0,0.4,1011.0,29.0,10.0,113.0,6.0,328.0,Hazardous
2018-05-31,21.0,18.0,0.0,9.9,4.0,89.0,17.0,21.0,22.0,21.0,10.0,81.0,78.0,8.1,1015.0,21.0,9.0,129.0,8.0,297.0,Very unhealthy
2018-06-01,27.0,17.0,0.0,14.0,6.0,74.0,15.0,25.0,25.0,25.0,11.0,5.0,57.0,0.0,1016.0,27.0,10.0,134.0,9.0,263.0,Very unhealthy
2018-06-02,27.0,18.0,0.0,14.0,6.0,67.0,15.0,24.0,24.0,23.0,12.0,23.0,61.0,0.0,1015.0,27.0,10.0,123.0,9.0,233.0,Very unhealthy
2018-06-03,25.0,21.0,0.0,12.2,5.0,59.0,17.0,24.0,24.0,22.0,11.0,60.0,74.0,0.8,1012.0,25.0,10.0,119.0,9.0,257.0,Very unhealthy
2018-06-04,28.0,20.0,0.0,11.1,6.0,52.0,18.0,27.0,27.0,25.0,7.0,51.0,66.0,0.9,1011.0,28.0,10.0,166.0,5.0,280.0,Very unhealthy
2018-06-05,26.0,21.0,0.0,8.8,5.0,44.0,19.0,26.0,26.0,24.0,11.0,94.0,75.0,2.2,1012.0,26.0,8.0,237.0,8.0,332.0,Hazardous
2018-06-06,28.0,20.0,0.0,13.4,6.0,36.0,19.0,27.0,27.0,25.0,13.0,22.0,71.0,0.0,1011.0,28.0,10.0,143.0,11.0,312.0,Hazardous
2018-06-07,29.0,20.0,0.0,14.1,7.0,29.0,20.0,28.0,28.0,25.0,13.0,19.0,75.0,0.0,1011.0,29.0,10.0,119.0,11.0,290.0,Very unhealthy
2018-06-08,26.0,21.0,0.0,11.1,5.0,21.0,20.0,26.0,26.0,24.0,11.0,68.0,78.0,0.0,1008.0,26.0,10.0,100.0,9.0,177.0,Unhealthy
2018-06-09,26.0,20.0,0.0,11.1,5.0,14.0,19.0,25.0,25.0,23.0,12.0,72.0,76.0,0.0,1004.0,26.0,10.0,83.0,10.0,183.0,Unhealthy
2018-06-10,26.0,21.0,0.0,12.2,5.0,6.0,19.0,25.0,25.0,23.0,5.0,68.0,78.0,1.4,1003.0,26.0,9.0,133.0,4.0,290.0,Very unhealthy
2018-06-11,31.0,20.0,0.0,14.1,7.0,0.0,17.0,28.0,28.0,26.0,14.0,13.0,59.0,0.0,1003.0,31.0,10.0,240.0,12.0,319.0,Hazardous
2018-06-12,32.0,21.0,0.0,14.1,7.0,0.0,19.0,30.0,30.0,28.0,13.0,7.0,60.0,0.0,1004.0,32.0,10.0,166.0,11.0,318.0,Hazardous
2018-06-13,33.0,24.0,0.0,14.1,8.0,0.0,19.0,31.0,31.0,29.0,20.0,4.0,56.0,0.0,1003.0,33.0,10.0,158.0,16.0,330.0,Hazardous
2018-06-14,30.0,23.0,0.0,14.1,7.0,1.0,21.0,31.0,31.0,28.0,16.0,2.0,66.0,0.0,1003.0,30.0,10.0,134.0,14.0,304.0,Hazardous
2018-06-15,30.0,22.0,0.0,14.1,7.0,9.0,19.0,28.0,28.0,26.0,16.0,7.0,64.0,0.0,1006.0,30.0,10.0,116.0,14.0,127.0,Unhealthy for sensitive groups
2018-06-16,28.0,21.0,0.0,13.4,6.0,16.0,18.0,26.0,26.0,24.0,17.0,54.0,69.0,0.0,1009.0,28.0,10.0,85.0,14.0,187.0,Unhealthy
2018-06-17,28.0,21.0,0.0,12.3,6.0,24.0,20.0,27.0,27.0,25.0,19.0,64.0,73.0,0.1,1007.0,28.0,10.0,126.0,15.0,177.0,Unhealthy
2018-06-18,31.0,23.0,0.0,14.5,7.0,31.0,22.0,30.0,30.0,27.0,18.0,55.0,74.0,0.0,1004.0,31.0,10.0,130.0,14.0,153.0,Unhealthy
2018-06-19,32.0,24.0,0.0,11.2,7.0,39.0,23.0,33.0,33.0,29.0,13.0,64.0,75.0,6.4,1001.0,32.0,10.0,124.0,9.0,170.0,Unhealthy
2018-06-20,24.0,22.0,0.0,9.1,5.0,46.0,20.0,25.0,25.0,23.0,16.0,81.0,85.0,12.0,1005.0,24.0,9.0,44.0,12.0,112.0,Unhealthy for sensitive groups
2018-06-21,29.0,21.0,0.0,13.4,6.0,54.0,19.0,28.0,28.0,26.0,11.0,30.0,68.0,0.0,1009.0,29.0,10.0,75.0,9.0,133.0,Unhealthy for sensitive groups
2018-06-22,22.0,19.0,0.0,9.1,5.0,61.0,19.0,22.0,23.0,22.0,18.0,79.0,85.0,13.4,1008.0,22.0,8.0,84.0,13.0,183.0,Unhealthy
2018-06-23,26.0,20.0,0.0,11.2,5.0,69.0,19.0,24.0,24.0,23.0,11.0,70.0,79.0,2.8,1007.0,26.0,10.0,93.0,8.0,112.0,Unhealthy for sensitive groups
2018-06-24,26.0,21.0,0.0,9.1,5.0,77.0,22.0,27.0,27.0,24.0,14.0,88.0,87.0,0.7,1008.0,26.0,10.0,120.0,11.0,150.0,Unhealthy for sensitive groups
2018-06-25,34.0,24.0,0.0,14.5,8.0,84.0,25.0,36.0,36.0,30.0,14.0,31.0,74.0,0.0,1008.0,34.0,8.0,153.0,10.0,267.0,Very unhealthy
2018-06-26,37.0,27.0,0.0,14.5,8.0,92.0,25.0,40.0,40.0,33.0,18.0,7.0,66.0,0.0,1007.0,37.0,10.0,190.0,13.0,267.0,Very unhealthy
2018-06-27,37.0,28.0,0.0,14.5,7.0,99.0,24.0,39.0,39.0,33.0,18.0,17.0,60.0,0.0,1005.0,37.0,10.0,211.0,14.0,227.0,Very unhealthy
2018-06-28,35.0,28.0,0.0,11.2,7.0,100.0,23.0,36.0,36.0,31.0,19.0,52.0,63.0,3.8,1002.0,35.0,10.0,246.0,14.0,217.0,Very unhealthy
2018-06-29,31.0,26.0,0.0,14.5,7.0,86.0,24.0,34.0,34.0,30.0,11.0,18.0,71.0,1.4,1002.0,31.0,10.0,154.0,9.0,203.0,Very unhealthy
2018-06-30,30.0,26.0,0.0,9.1,6.0,78.0,24.0,32.0,32.0,28.0,16.0,65.0,80.0,1.0,1004.0,30.0,10.0,152.0,12.0,137.0,Unhealthy for sensitive groups
2018-07-01,30.0,26.0,0.0,13.4,6.0,75.0,24.0,32.0,32.0,28.0,18.0,69.0,81.0,0.0,1004.0,30.0,10.0,154.0,13.0,123.0,Unhealthy for sensitive groups
2018-07-02,32.0,25.0,0.0,14.5,7.0,68.0,24.0,33.0,33.0,29.0,16.0,35.0,78.0,0.0,1001.0,32.0,10.0,128.0,13.0,217.0,Very unhealthy
2018-07-03,32.0,25.0,0.0,11.2,6.0,61.0,24.0,33.0,33.0,29.0,11.0,62.0,76.0,0.0,999.0,32.0,10.0,122.0,9.0,138.0,Unhealthy for sensitive groups
2018-07-04,33.0,25.0,0.0,13.4,7.0,54.0,25.0,35.0,35.0,29.0,13.0,47.0,77.0,2.3,999.0,33.0,10.0,132.0,10.0,267.0,Very unhealthy
2018-07-05,30.0,26.0,0.0,10.1,6.0,46.0,25.0,32.0,32.0,27.0,16.0,72.0,86.0,4.1,1000.0,30.0,10.0,129.0,13.0,197.0,Unhealthy
2018-07-06,30.0,26.0,0.0,12.3,6.0,39.0,25.0,33.0,33.0,28.0,18.0,73.0,87.0,4.6,1001.0,30.0,7.0,94.0,13.0,133.0,Unhealthy for sensitive groups
2018-07-07,31.0,26.0,0.0,10.1,6.0,32.0,25.0,32.0,32.0,28.0,23.0,88.0,84.0,7.8,1004.0,31.0,9.0,83.0,17.0,138.0,Unhealthy for sensitive groups
2018-07-08,33.0,26.0,0.0,13.4,7.0,24.0,25.0,36.0,36.0,30.0,18.0,44.0,78.0,5.0,1005.0,33.0,9.0,134.0,13.0,213.0,Very unhealthy
2018-07-09,33.0,26.0,0.0,14.4,8.0,17.0,25.0,36.0,36.0,30.0,22.0,12.0,75.0,0.0,1008.0,33.0,10.0,153.0,17.0,127.0,Unhealthy for sensitive groups
2018-07-10,32.0,26.0,0.0,14.4,8.0,10.0,24.0,34.0,34.0,29.0,23.0,24.0,76.0,0.0,1009.0,32.0,10.0,130.0,18.0,112.0,Unhealthy for sensitive groups
2018-07-11,31.0,27.0,0.0,10.1,6.0,3.0,24.0,33.0,33.0,29.0,35.0,73.0,77.0,1.3,1008.0,31.0,10.0,117.0,26.0,125.0,Unhealthy for sensitive groups
2018-07-12,33.0,27.0,0.0,12.3,7.0,0.0,24.0,34.0,34.0,29.0,31.0,44.0,76.0,0.0,1008.0,33.0,10.0,146.0,24.0,112.0,Unhealthy for sensitive groups
2018-07-13,33.0,26.0,0.0,14.0,8.0,0.0,24.0,34.0,34.0,29.0,26.0,23.0,75.0,0.0,1009.0,33.0,10.0,154.0,20.0,112.0,Unhealthy for sensitive groups
2018-07-14,32.0,26.0,0.0,14.0,8.0,4.0,23.0,34.0,34.0,29.0,24.0,6.0,71.0,0.0,1009.0,32.0,10.0,156.0,19.0,112.0,Unhealthy for sensitive groups
2018-07-15,32.0,26.0,0.0,13.6,8.0,12.0,23.0,33.0,33.0,29.0,23.0,10.0,72.0,0.0,1009.0,32.0,10.0,148.0,18.0,112.0,Unhealthy for sensitive groups
2018-07-16,32.0,26.0,0.0,13.6,7.0,19.0,24.0,33.0,33.0,29.0,24.0,14.0,73.0,0.0,1009.0,32.0,10.0,146.0,18.0,112.0,Unhealthy for sensitive groups
2018-07-17,32.0,26.0,0.0,13.6,8.0,26.0,24.0,35.0,35.0,30.0,21.0,22.0,75.0,0.1,1009.0,32.0,10.0,143.0,17.0,100.0,Moderate
2018-07-18,32.0,26.0,0.0,13.6,8.0,34.0,24.0,34.0,34.0,29.0,21.0,20.0,73.0,0.0,1009.0,32.0,10.0,143.0,16.0,112.0,Unhealthy for sensitive groups
2018-07-19,33.0,26.0,0.0,13.6,8.0,41.0,24.0,35.0,35.0,30.0,19.0,6.0,72.0,0.0,1008.0,33.0,10.0,138.0,16.0,112.0,Unhealthy for sensitive groups
2018-07-20,33.0,26.0,0.0,13.5,8.0,48.0,24.0,34.0,34.0,30.0,17.0,26.0,73.0,0.0,1007.0,33.0,10.0,119.0,14.0,183.0,Unhealthy
2018-07-21,33.0,26.0,0.0,13.3,7.0,55.0,24.0,35.0,35.0,30.0,21.0,44.0,72.0,0.6,1004.0,33.0,10.0,63.0,16.0,187.0,Unhealthy
2018-07-22,28.0,27.0,0.0,8.4,6.0,63.0,24.0,32.0,32.0,27.0,42.0,92.0,84.0,15.4,995.0,28.0,9.0,201.0,27.0,138.0,Unhealthy for sensitive groups
2018-07-23,32.0,27.0,0.0,13.3,7.0,70.0,25.0,35.0,35.0,30.0,24.0,43.0,77.0,0.9,1002.0,32.0,10.0,138.0,18.0,150.0,Unhealthy for sensitive groups
2018-07-24,34.0,27.0,0.0,13.3,7.0,77.0,26.0,38.0,38.0,31.0,12.0,40.0,76.0,0.1,1004.0,34.0,9.0,199.0,9.0,217.0,Very unhealthy
2018-07-25,37.0,28.0,0.0,13.5,8.0,84.0,26.0,41.0,41.0,32.0,13.0,17.0,71.0,0.0,1005.0,37.0,10.0,172.0,10.0,257.0,Very unhealthy
2018-07-26,38.0,28.0,0.0,13.3,7.0,92.0,26.0,43.0,43.0,34.0,9.0,25.0,67.0,5.8,1005.0,38.0,9.0,153.0,7.0,257.0,Very unhealthy
2018-07-27,36.0,28.0,0.0,13.5,7.0,99.0,26.0,41.0,41.0,33.0,10.0,17.0,71.0,4.8,1006.0,36.0,10.0,148.0,7.0,273.0,Very unhealthy
2018-07-28,37.0,28.0,0.0,13.4,7.0,100.0,26.0,42.0,42.0,33.0,7.0,11.0,67.0,1.2,1006.0,37.0,10.0,123.0,6.0,303.0,Hazardous
2018-07-29,37.0,28.0,0.0,13.4,8.0,86.0,25.0,42.0,42.0,34.0,6.0,14.0,64.0,0.0,1005.0,37.0,10.0,127.0,5.0,304.0,Hazardous
2018-07-30,36.0,28.0,0.0,13.4,8.0,79.0,25.0,41.0,41.0,33.0,7.0,17.0,64.0,0.1,1004.0,36.0,10.0,161.0,6.0,240.0,Very unhealthy
2018-07-31,35.0,28.0,0.0,13.4,8.0,75.0,24.0,37.0,37.0,31.0,9.0,22.0,66.0,0.0,1004.0,35.0,10.0,82.0,8.0,180.0,Unhealthy
2018-08-01,34.0,27.0,0.0,13.4,7.0,65.0,24.0,37.0,37.0,31.0,12.0,26.0,66.0,1.4,1004.0,34.0,10.0,110.0,10.0,233.0,Very unhealthy
2018-08-02,34.0,28.0,0.0,13.4,8.0,57.0,24.0,36.0,36.0,31.0,17.0,35.0,68.0,0.0,1003.0,34.0,10.0,71.0,13.0,170.0,Unhealthy
2018-08-03,31.0,27.0,0.0,9.6,6.0,50.0,25.0,34.0,34.0,29.0,28.0,71.0,81.0,12.1,998.0,31.0,8.0,156.0,20.0,138.0,Unhealthy for sensitive groups
2018-08-04,34.0,27.0,0.0,13.3,7.0,43.0,25.0,37.0,37.0,31.0,22.0,13.0,73.0,0.5,1004.0,34.0,10.0,158.0,16.0,177.0,Unhealthy
2018-08-05,34.0,28.0,0.0,13.3,8.0,36.0,26.0,40.0,40.0,32.0,16.0,8.0,74.0,0.0,1006.0,34.0,10.0,144.0,13.0,173.0,Unhealthy
